Problem,Package,File,Priority,Line,Description,Rule set,Rule
126,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,774,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
127,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,776,Access to field `headWord` on foreign value `m` (degree 1),Design,LawOfDemeter
128,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,777,Access to field `speakers` on foreign value `document` (degree 1),Design,LawOfDemeter
129,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,778,Access to field `speakers` on foreign value `document` (degree 1),Design,LawOfDemeter
130,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,783,Access to field `corefClusterID` on foreign value `ant` (degree 1),Design,LawOfDemeter
131,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,783,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
132,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,789,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
133,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,791,Access to field `headWord` on foreign value `ant` (degree 1),Design,LawOfDemeter
134,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,792,Access to field `speakers` on foreign value `document` (degree 1),Design,LawOfDemeter
135,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,793,Access to field `speakers` on foreign value `document` (degree 1),Design,LawOfDemeter
136,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,798,Access to field `corefClusterID` on foreign value `m` (degree 1),Design,LawOfDemeter
137,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,798,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
138,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,812,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
139,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,812,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
140,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,813,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
141,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,813,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
142,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,814,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
143,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,814,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
144,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,814,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
145,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,814,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
146,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,816,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
147,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,816,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
148,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,818,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
149,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,818,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
150,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,818,Access to field `determiners` on foreign value `dict` (degree 1),Design,LawOfDemeter
151,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,819,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
152,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,819,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
153,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,819,Access to field `determiners` on foreign value `dict` (degree 1),Design,LawOfDemeter
154,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,825,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
155,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,825,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
156,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,825,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
157,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,827,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
158,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,827,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
159,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,827,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
160,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,832,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
161,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,832,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
162,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,836,Access to field `person` on foreign value `ant` (degree 1),Design,LawOfDemeter
163,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,836,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
164,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,846,Access to field `headWord` on foreign value `m` (degree 1),Design,LawOfDemeter
165,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,850,Access to field `headWord` on foreign value `ant` (degree 1),Design,LawOfDemeter
166,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,871,Access to field `headWord` on foreign value `m` (degree 1),Design,LawOfDemeter
167,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,875,Access to field `headWord` on foreign value `ant` (degree 1),Design,LawOfDemeter
168,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,903,Access to field `predictedMentionsByID` on foreign value `document` (degree 1),Design,LawOfDemeter
169,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,908,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
170,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,915,Access to field `sentNum` on foreign value `m1` (degree 1),Design,LawOfDemeter
171,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,915,Access to field `sentNum` on foreign value `m2` (degree 1),Design,LawOfDemeter
172,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,917,Access to field `dependingVerb` on foreign value `m1` (degree 1),Design,LawOfDemeter
173,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,917,Access to field `dependingVerb` on foreign value `m2` (degree 1),Design,LawOfDemeter
174,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,918,Access to field `isSubject` on foreign value `m1` (degree 1),Design,LawOfDemeter
175,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,918,Access to field `isDirectObject` on foreign value `m2` (degree 1),Design,LawOfDemeter
176,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,918,Access to field `isIndirectObject` on foreign value `m2` (degree 1),Design,LawOfDemeter
177,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,918,Access to field `isPrepositionObject` on foreign value `m2` (degree 1),Design,LawOfDemeter
178,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,919,Access to field `isSubject` on foreign value `m2` (degree 1),Design,LawOfDemeter
179,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,919,Access to field `isDirectObject` on foreign value `m1` (degree 1),Design,LawOfDemeter
180,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,919,Access to field `isIndirectObject` on foreign value `m1` (degree 1),Design,LawOfDemeter
181,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,919,Access to field `isPrepositionObject` on foreign value `m1` (degree 1),Design,LawOfDemeter
182,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,927,Access to field `sentNum` on foreign value `m2` (degree 1),Design,LawOfDemeter
183,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,927,Access to field `sentNum` on foreign value `m1` (degree 1),Design,LawOfDemeter
184,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,927,Access to field `startIndex` on foreign value `m1` (degree 1),Design,LawOfDemeter
185,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,927,Access to field `startIndex` on foreign value `m2` (degree 1),Design,LawOfDemeter
186,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,938,Access to field `headWord` on foreign value `men` (degree 1),Design,LawOfDemeter
187,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,938,Access to field `headWord` on foreign value `ant` (degree 1),Design,LawOfDemeter
188,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,967,Access to field `corefDict` on foreign value `dict` (degree 1),Design,LawOfDemeter
189,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,969,Access to field `corefDict` on foreign value `dict` (degree 1),Design,LawOfDemeter
190,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,970,Access to field `corefDictPMI` on foreign value `dict` (degree 1),Design,LawOfDemeter
191,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,971,Access to field `corefDictPMI` on foreign value `dict` (degree 1),Design,LawOfDemeter
192,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,977,Access to field `headWord` on foreign value `ant` (degree 1),Design,LawOfDemeter
193,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,978,Access to field `mentionType` on foreign value `ant` (degree 1),Design,LawOfDemeter
194,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,979,Access to field `sentNum` on foreign value `ant` (degree 1),Design,LawOfDemeter
195,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,979,Access to field `sentNum` on foreign value `men` (degree 1),Design,LawOfDemeter
196,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,981,Access to field `NE_signatures` on foreign value `dict` (degree 1),Design,LawOfDemeter
197,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,982,Access to field `NE_signatures` on foreign value `dict` (degree 1),Design,LawOfDemeter
198,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,996,Access to field `NE_signatures` on foreign value `dict` (degree 1),Design,LawOfDemeter
199,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,997,Access to field `NE_signatures` on foreign value `dict` (degree 1),Design,LawOfDemeter
200,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,1010,Access to field `mentionType` on foreign value `ant` (degree 1),Design,LawOfDemeter
201,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,1011,Access to field `sentNum` on foreign value `ant` (degree 1),Design,LawOfDemeter
202,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,1011,Access to field `sentNum` on foreign value `men` (degree 1),Design,LawOfDemeter
203,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,1012,Access to field `mentionType` on foreign value `men` (degree 1),Design,LawOfDemeter
204,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,1021,Access to field `NE_signatures` on foreign value `dict` (degree 1),Design,LawOfDemeter
205,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,1022,Access to field `NE_signatures` on foreign value `dict` (degree 1),Design,LawOfDemeter
206,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,1028,Access to field `NE_signatures` on foreign value `dict` (degree 1),Design,LawOfDemeter
207,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefRules.java,3,1029,Access to field `NE_signatures` on foreign value `dict` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefSystem.java,3,72,Access to field `corefClusters` on foreign value `document` (degree 1),Design,LawOfDemeter
2,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefSystem.java,3,124,Access to field `corefClusters` on foreign value `document` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,18,"Possible God Class (WMC=67, ATFD=6, TCC=0.000%)",Design,GodClass
2,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,20,Access to field `predictedMentionsByID` on foreign value `document` (degree 1),Design,LawOfDemeter
3,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,43,Access to field `goldCorefClusters` on foreign value `document` (degree 1),Design,LawOfDemeter
4,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,60,Access to field `predictedMentionsByID` on foreign value `document` (degree 1),Design,LawOfDemeter
5,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,61,Access to field `predictedMentionsByID` on foreign value `document` (degree 1),Design,LawOfDemeter
6,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,62,Access to field `corefClusterID` on foreign value `m1` (degree 1),Design,LawOfDemeter
7,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,62,Access to field `corefClusterID` on foreign value `m2` (degree 1),Design,LawOfDemeter
8,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,67,Access to field `corefClusters` on foreign value `document` (degree 1),Design,LawOfDemeter
9,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,68,Access to field `corefClusters` on foreign value `document` (degree 1),Design,LawOfDemeter
10,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,70,Access to field `corefClusters` on foreign value `document` (degree 1),Design,LawOfDemeter
11,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,74,Access to field `corefClusters` on foreign value `document` (degree 1),Design,LawOfDemeter
12,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,76,Access to field `corefClusters` on foreign value `document` (degree 1),Design,LawOfDemeter
13,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,85,Access to field `speakerInfoMap` on foreign value `document` (degree 1),Design,LawOfDemeter
14,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,90,Access to field `headWord` on foreign value `m` (degree 1),Design,LawOfDemeter
15,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,91,Access to field `person` on foreign value `m` (degree 1),Design,LawOfDemeter
16,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,92,Access to field `I` on foreign value `Dictionaries.Person` (degree 1),Design,LawOfDemeter
17,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,94,Access to field `YOU` on foreign value `Dictionaries.Person` (degree 1),Design,LawOfDemeter
18,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,146,Access to field `mentionNum` on foreign value `match` (degree 1),Design,LawOfDemeter
19,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,146,Access to field `mentionNum` on foreign value `m` (degree 1),Design,LawOfDemeter
20,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,147,Access to field `mentionNum` on foreign value `match` (degree 1),Design,LawOfDemeter
21,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,147,Access to field `mentionNum` on foreign value `m` (degree 1),Design,LawOfDemeter
22,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,164,Access to field `endIndex` on foreign value `m` (degree 1),Design,LawOfDemeter
23,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,165,Access to field `sentenceWords` on foreign value `m` (degree 1),Design,LawOfDemeter
24,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,175,Access to field `corefClusters` on foreign value `document` (degree 1),Design,LawOfDemeter
25,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,176,Access to field `corefMentions` on foreign value `c` (degree 1),Design,LawOfDemeter
26,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,177,Access to field `docInfo` on foreign value `document` (degree 1),Design,LawOfDemeter
27,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,177,Access to field `clusterID` on foreign value `c` (degree 1),Design,LawOfDemeter
28,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,210,Access to field `sentNum` on foreign value `mention` (degree 1),Design,LawOfDemeter
29,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,210,Access to field `startIndex` on foreign value `mention` (degree 1),Design,LawOfDemeter
30,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,210,Access to field `endIndex` on foreign value `mention` (degree 1),Design,LawOfDemeter
31,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,216,Access to field `sentNum` on foreign value `mention` (degree 1),Design,LawOfDemeter
32,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,216,Access to field `startIndex` on foreign value `mention` (degree 1),Design,LawOfDemeter
33,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,216,Access to field `endIndex` on foreign value `mention` (degree 1),Design,LawOfDemeter
34,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,222,Access to field `sentNum` on foreign value `mention` (degree 1),Design,LawOfDemeter
35,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,222,Access to field `startIndex` on foreign value `mention` (degree 1),Design,LawOfDemeter
36,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,222,Access to field `endIndex` on foreign value `mention` (degree 1),Design,LawOfDemeter
37,edu.stanford.nlp.coref,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\CorefUtils.java,3,231,Access to field `mentionSpan` on foreign value `mention` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,175,Access to field `mentionType` on foreign value `m` (degree 1),Design,LawOfDemeter
2,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,176,Access to field `number` on foreign value `m` (degree 1),Design,LawOfDemeter
3,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,177,Access to field `gender` on foreign value `m` (degree 1),Design,LawOfDemeter
4,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,178,Access to field `animacy` on foreign value `m` (degree 1),Design,LawOfDemeter
5,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,179,Access to field `startIndex` on foreign value `m` (degree 1),Design,LawOfDemeter
6,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,180,Access to field `endIndex` on foreign value `m` (degree 1),Design,LawOfDemeter
7,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,181,Access to field `headIndex` on foreign value `m` (degree 1),Design,LawOfDemeter
8,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,183,Access to field `sentNum` on foreign value `m` (degree 1),Design,LawOfDemeter
9,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,192,Access to field `headWord` on foreign value `m` (degree 1),Design,LawOfDemeter
10,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,287,Access to field `sentNum` on foreign value `m1` (degree 1),Design,LawOfDemeter
11,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,287,Access to field `sentNum` on foreign value `m2` (degree 1),Design,LawOfDemeter
12,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,288,Access to field `sentNum` on foreign value `m1` (degree 1),Design,LawOfDemeter
13,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,288,Access to field `sentNum` on foreign value `m2` (degree 1),Design,LawOfDemeter
14,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,290,Access to field `startIndex` on foreign value `m1` (degree 1),Design,LawOfDemeter
15,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,290,Access to field `startIndex` on foreign value `m2` (degree 1),Design,LawOfDemeter
16,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,291,Access to field `startIndex` on foreign value `m1` (degree 1),Design,LawOfDemeter
17,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,291,Access to field `startIndex` on foreign value `m2` (degree 1),Design,LawOfDemeter
18,edu.stanford.nlp.coref.data,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\coref\data\CorefChain.java,3,293,Access to field `endIndex` on foreign value `m1` (degree 1),Design,LawOfDemeter
